60	60			________	___-__ ___________
67	147188				
67	147255				
67	147322				
67	147389				
67	147456				
67	147523				
67	147590				
67	147657				
67	147724				
67	147791				
67	147858				
67	147925				
67	147992				
67	148059				
67	148126				
67	148193				
67	148260				
67	148327				
67	148394				
67	148461				
67	148528				
67	148595				
67	148662				
67	148729				
67	148796				
67	148863				
67	148930				
67	148997				
67	149064				
67	149131				
67	149198				
67	149265				
67	149332				
67	149399				
67	149466				
67	149533				
67	149600				
67	149667				
67	149734				
67	149801				
67	149868				
67	149935				
67	150002				
67	150069				
67	150136				
67	150203				
67	150270				
67	150337				
67	150404				
67	150471				
67	150538				
67	150605				
67	150672				
67	150739				
67	150806				
67	150873				
67	150940				
67	151007				
67	151074				
67	151141				
67	151208				
67	151275				
67	151342				
67	151409				
67	151476				
67	151543				
67	151610				
67	151677				
67	151744				
67	151811				
67	151878				
67	151945				
67	152012				
67	152079				
67	152146				
67	152213				
67	152280				
67	152347				
67	152414				
67	152481				
67	152548				
67	152615				
67	152682				
67	152749				
67	152816				
67	152883				
67	152950				
67	153017				
67	153084				
67	153151				
67	153218				
67	153285				
67	153352				
67	153419				
67	153486				
67	153553				
67	153620				
67	153687				
67	153754				
67	153821				
67	153888				
67	153955				
67	154022				
67	154089				
67	154156				
67	154223				
67	154290				
67	154357				
67	154424				
67	154491				
67	154558				
67	154625				
67	154692				
67	154759				
67	154826				
67	154893				
67	154960				
67	155027				
67	155094				
67	155161				
67	155228				
67	155295				
67	155362				
67	155429				
67	155496				
67	155563				
67	155630				
67	155697				
67	155764				
67	155831				
67	155898				
67	155965				
67	156032				
67	156099				
67	156166				
67	156233				
67	156300				
67	156367				
67	156434				
67	156501				
67	156568				
67	156635				
67	156702				
67	156769				
67	156836				
67	156903				
67	156970				
67	157037				
67	157104				
67	157171				
67	157238				
67	157305				
67	157372				
67	157439				
67	157506				
67	157573				
67	157640				
67	157707				
67	157774				
67	157841				
67	157908				
67	157975				
67	158042				
67	158109				
67	158176				
67	158243				
67	158310				
67	158377				
67	158444				
67	158511				
67	158578				
67	158645				
67	158712				
67	158779				
67	158846				
67	158913				
67	158980				
67	159047				
67	159114				
67	159181				
67	159248				
67	159315				
67	159382				
67	159449				
67	159516				
67	159583				
67	159650				
67	159717				
67	159784				
67	159851				
67	159918				
67	159985				
67	160052				
67	160119				
67	160186				
67	160253				
67	160320				
67	160387				
67	160454				
67	160521				
67	160588				
67	160655				
67	160722				
67	160789				
67	160856				
67	160923				
67	160990				
67	161057				
67	161124				
67	161191				
67	161258				
67	161325				
67	161392				
67	161459				
67	161526				
67	161593				
67	161660				
67	161727				
67	161794				
67	161861				
67	161928				
67	161995				
67	162062				
67	162129				
67	162196				
67	162263				
67	162330				
67	162397				
67	162464				
67	162531				
67	162598				
67	162665				
67	162732				
67	162799				
67	162866				
67	162933				
67	163000				
67	163067				
67	163134				
67	163201				
67	163268				
67	163335				
67	163402				
67	163469				
68	163537				
68	163605				
68	163673				
68	163741				
68	163809				
68	163877				
68	163945				
68	164013				
68	164081				
68	164149				
68	164217				
68	164285				
68	164353				
68	164421				
68	164489				
68	164557				
68	164625				
68	164693				
68	164761				
68	164829				
68	164897				
68	164965				
68	165033				
68	165101				
68	165169				
68	165237				
68	165305				
68	165373				
68	165441				
68	165509				
68	165577				
68	165645				
68	165713				
68	165781				
68	165849				
68	165917				
68	165985				
68	166053				
68	166121				
68	166189				
68	166257				
68	166325				
68	166393				
68	166461				
68	166529				
68	166597				
68	166665				
68	166733				
68	166801				
68	166869				
68	166937				
68	167005				
68	167073				
68	167141				
68	167209				
68	167277				
68	167345				
68	167413				
68	167481				
68	167549				
68	167617				
68	167685				
68	167753				
68	167821				
68	167889				
68	167957				
68	168025				
68	168093				
68	168161				
68	168229				
68	168297				
68	168365				
68	168433				
68	168501				
68	168569				
68	168637				
68	168705				
68	168773				
68	168841				
68	168909				
68	168977				
68	169045				
68	169113				
68	169181				
68	169249				
68	169317				
68	169385				
68	169453				
68	169521				
68	169589				
68	169657				
68	169725				
68	169793				
68	169861				
68	169929				
68	169997				
68	170065				
68	170133				
68	170201				
68	170269				
68	170337				
68	170405				
68	170473				
68	170541				
68	170609				
68	170677				
68	170745				
68	170813				
68	170881				
68	170949				
68	171017				
68	171085				
68	171153				
68	171221				
68	171289				
68	171357				
68	171425				
68	171493				
68	171561				
68	171629				
68	171697				
68	171765				
68	171833				
68	171901				
68	171969				
68	172037				
68	172105				
68	172173				
68	172241				
68	172309				
68	172377				
68	172445				
68	172513				
68	172581				
68	172649				
68	172717				
68	172785				
68	172853				
68	172921				
68	172989				
68	173057				
68	173125				
68	173193				
68	173261				
68	173329				
68	173397				
68	173465				
68	173533				
68	173601				
68	173669				
68	173737				
68	173805				
68	173873				
68	173941				
68	174009				
68	174077				
68	174145				
68	174213				
68	174281				
68	174349				
68	174417				
68	174485				
68	174553				
68	174621				
68	174689				
68	174757				
68	174825				
68	174893				
68	174961				
68	175029				
68	175097				
68	175165				
68	175233				
68	175301				
68	175369				
68	175437				
68	175505				
68	175573				
68	175641				
68	175709				
68	175777				
68	175845				
68	175913				
68	175981				
68	176049				
68	176117				
68	176185				
68	176253				
68	176321				
68	176389				
68	176457				
68	176525				
68	176593				
68	176661				
68	176729				
68	176797				
68	176865				
68	176933				
68	177001				
68	177069				
68	177137				
68	177205				
68	177273				
68	177341				
68	177409				
68	177477				
68	177545				
68	177613				
68	177681				
68	177749				
68	177817				
68	177885				
68	177953				
68	178021				
68	178089				
68	178157				
68	178225				
68	178293				
68	178361				
68	178429				
68	178497				
68	178565				
68	178633				
68	178701				
68	178769				
68	178837				
68	178905				
68	178973				
68	179041				
68	179109				
68	179177				
68	179245				
68	179313				
68	179381				
68	179449				
68	179517				
68	179585				
68	179653				
68	179721				
68	179789				
68	179857				
68	179925				
68	179993				
68	180061				
68	180129				
68	180197				
68	180265				
68	180333				
68	180401				
68	180469				
68	180537				
68	180605				
68	180673				
68	180741				
68	180809				
68	180877				
68	180945				
68	181013				
68	181081				
68	181149				
68	181217				
68	181285				
68	181353				
68	181421				
68	181489				
68	181557				
68	181625				
68	181693				
68	181761				
68	181829				
68	181897				
68	181965				
68	182033				
68	182101				
68	182169				
68	182237				
68	182305				
68	182373				
68	182441				
68	182509				
68	182577				
68	182645				
68	182713				
68	182781				
68	182849				
68	182917				
68	182985				
68	183053				
68	183121				
68	183189				
68	183257				
68	183325				
68	183393				
68	183461				
68	183529				
68	183597				
68	183665				
68	183733				
68	183801				
68	183869				
68	183937				
68	184005				
68	184073				
69	184142				
69	184211				
69	184280				
69	184349				
69	184418				
69	184487				
69	184556				
69	184625				
69	184694				
69	184763				
69	184832				
69	184901				
69	184970				
69	185039				
69	185108				
69	185177				
69	185246				
69	185315				
69	185384				
69	185453				
69	185522				
69	185591				
69	185660				
69	185729				
69	185798				
69	185867				
69	185936				
69	186005				
69	186074				
69	186143				
69	186212				
69	186281				
69	186350				
69	186419				
69	186488				
69	186557				
69	186626				
69	186695				
69	186764				
69	186833				
69	186902				
69	186971				
69	187040				
69	187109				
69	187178				
69	187247				
69	187316				
69	187385				
69	187454				
69	187523				
69	187592				
69	187661				
69	187730				
69	187799				
69	187868				
69	187937				
69	188006				
69	188075				
69	188144				
69	188213				
69	188282				
69	188351				
69	188420				
69	188489				
69	188558				
69	188627				
69	188696				
69	188765				
69	188834				
69	188903				
69	188972				
69	189041				
69	189110				
69	189179				
69	189248				
69	189317				
69	189386				
69	189455				
69	189524				
69	189593				
69	189662				
69	189731				
69	189800				
69	189869				
69	189938				
69	190007				
69	190076				
69	190145				
69	190214				
69	190283				
69	190352				
69	190421				
69	190490				
69	190559				
69	190628				
69	190697				
69	190766				
69	190835				
69	190904				
69	190973				
69	191042				
69	191111				
69	191180				
69	191249				
69	191318				
69	191387				
69	191456				
69	191525				
69	191594				
69	191663				
69	191732				
69	191801				
69	191870				
69	191939				
69	192008				
69	192077				
69	192146				
69	192215				
69	192284				
69	192353				
69	192422				
69	192491				
69	192560				
69	192629				
69	192698				
69	192767				
69	192836				
69	192905				
69	192974				
69	193043				
69	193112				
69	193181				
69	193250				
69	193319				
69	193388				
69	193457				
69	193526				
69	193595				
69	193664				
69	193733				
69	193802				
69	193871				
69	193940				
69	194009				
69	194078				
69	194147				
69	194216				
69	194285				
69	194354				
69	194423				
69	194492				
69	194561				
69	194630				
69	194699				
69	194768				
69	194837				
69	194906				
69	194975				
69	195044				
69	195113				
69	195182				
69	195251				
69	195320				
69	195389				
69	195458				
69	195527				
69	195596				
69	195665				
69	195734				
69	195803				
69	195872				
69	195941				
69	196010				
69	196079				
69	196148				
69	196217				
69	196286				
69	196355				
69	196424				
69	196493				
69	196562				
69	196631				
69	196700				
69	196769				
69	196838				
69	196907				
69	196976				
69	197045				
69	197114				
69	197183				
69	197252				
69	197321				
69	197390				
69	197459				
69	197528				
69	197597				
69	197666				
69	197735				
69	197804				
69	197873				
69	197942				
69	198011				
69	198080				
69	198149				
69	198218				
69	198287				
69	198356				
69	198425				
69	198494				
69	198563				
69	198632				
69	198701				
69	198770				
69	198839				
69	198908				
69	198977				
69	199046				
69	199115				
69	199184				
69	199253				
69	199322				
69	199391				
69	199460				
69	199529				
69	199598				
69	199667				
69	199736				
69	199805				
69	199874				
69	199943				
69	200012				
69	200081				
69	200150				
69	200219				
69	200288				
69	200357				
69	200426				
69	200495				
69	200564				
69	200633				
69	200702				
69	200771				
69	200840				
69	200909				
69	200978				
69	201047				
69	201116				
69	201185				
69	201254				
69	201323				
69	201392				
69	201461				
69	201530				
69	201599				
69	201668				
69	201737				
69	201806				
69	201875				
69	201944				
69	202013				
69	202082				
69	202151				
69	202220				
69	202289				
69	202358				
69	202427				
69	202496				
69	202565				
69	202634				
69	202703				
69	202772				
69	202841				
69	202910				
69	202979				
69	203048				
69	203117				
69	203186				
69	203255				
69	203324				
69	203393				
69	203462				
69	203531				
69	203600				
69	203669				
69	203738				
69	203807				
69	203876				
69	203945				
69	204014				
69	204083				
69	204152				
69	204221				
69	204290				
69	204359				
69	204428				
69	204497				
69	204566				
69	204635				
69	204704				
69	204773				
69	204842				
69	204911				
69	204980				
69	205049				
69	205118				
69	205187				
69	205256				
69	205325				
69	205394				
69	205463				
69	205532				
69	205601				
69	205670				
69	205739				
69	205808				
69	205877				
69	205946				
69	206015				
69	206084				
69	206153				
69	206222				
69	206291				
69	206360				
69	206429				
69	206498				
69	206567				
69	206636				
69	206705				
69	206774				
69	206843				
69	206912				
69	206981				
69	207050				
69	207119				
69	207188				
69	207257				
69	207326				
69	207395				
69	207464				
69	207533				
69	207602				
69	207671				
69	207740				
69	207809				
69	207878				
69	207947				
69	208016				
69	208085				
69	208154				
70	208224				
70	208294				
70	208364				
70	208434				
70	208504				
70	208574				
70	208644				
70	208714				
70	208784				
70	208854				
70	208924				
70	208994				
70	209064				
70	209134				
70	209204				
70	209274				
70	209344				
70	209414				
70	209484				
70	209554				
70	209624				
70	209694				
70	209764				
70	209834				
70	209904				
70	209974				
70	210044				
70	210114				
70	210184				
70	210254				
70	210324				
70	210394				
70	210464				
70	210534				
70	210604				
70	210674				
70	210744				
70	210814				
70	210884				
70	210954				
70	211024				
70	211094				
70	211164				
70	211234				
70	211304				
70	211374				
70	211444				
70	211514				
70	211584				
70	211654				
70	211724				
70	211794				
70	211864				
70	211934				
70	212004				
70	212074				
70	212144				
70	212214				
70	212284				
70	212354				
70	212424				
70	212494				
70	212564				
70	212634				
70	212704				
70	212774				
70	212844				
70	212914				
70	212984				
70	213054				
70	213124				
70	213194				
70	213264				
70	213334				
70	213404				
70	213474				
70	213544				
70	213614				
70	213684				
70	213754				
70	213824				
70	213894				
70	213964				
70	214034				
70	214104				
70	214174				
70	214244				
70	214314				
70	214384				
70	214454				
70	214524				
70	214594				
70	214664				
70	214734				
70	214804				
70	214874				
70	214944				
70	215014				
70	215084				
70	215154				
70	215224				
70	215294				
70	215364				
70	215434				
70	215504				
70	215574				
70	215644				
70	215714				
70	215784				
70	215854				
70	215924				
70	215994				
70	216064				
70	216134				
70	216204				
70	216274				
70	216344				
70	216414				
70	216484				
70	216554				
70	216624				
70	216694				
70	216764				
70	216834				
70	216904				
70	216974				
70	217044				
70	217114				
70	217184				
70	217254				
70	217324				
70	217394				
70	217464				
70	217534				
70	217604				
70	217674				
70	217744				
70	217814				
70	217884				
70	217954				
70	218024				
70	218094				
70	218164				
70	218234				
70	218304				
70	218374				
70	218444				
70	218514				
70	218584				
70	218654				
70	218724				
70	218794				
70	218864				
70	218934				
70	219004				
70	219074				
70	219144				
70	219214				
70	219284				
70	219354				
70	219424				
70	219494				
70	219564				
70	219634				
70	219704				
70	219774				
70	219844				
70	219914				
70	219984				
70	220054				
70	220124				
70	220194				
70	220264				
70	220334				
70	220404				
70	220474				
70	220544				
70	220614				
70	220684				
70	220754				
70	220824				
70	220894				
70	220964				
70	221034				
70	221104				
70	221174				
70	221244				
70	221314				
70	221384				
70	221454				
70	221524				
70	221594				
70	221664				
70	221734				
70	221804				
70	221874				
70	221944				
70	222014				
70	222084				
70	222154				
70	222224				
70	222294				
70	222364				
70	222434				
70	222504				
70	222574				
70	222644				
70	222714				
70	222784				
70	222854				
70	222924				
70	222994				
70	223064				
70	223134				
70	223204				
70	223274				
70	223344				
70	223414				
70	223484				
70	223554				
70	223624				
70	223694				
70	223764				
70	223834				
70	223904				
70	223974				
70	224044				
70	224114				
70	224184				
70	224254				
70	224324				
70	224394				
70	224464				
70	224534				
70	224604				
70	224674				
70	224744				
70	224814				
70	224884				
70	224954				
70	225024				
70	225094				
70	225164				
70	225234				
70	225304				
70	225374				
70	225444				
70	225514				
70	225584				
70	225654				
70	225724				
70	225794				
70	225864				
70	225934				
70	226004				
70	226074				
70	226144				
70	226214				
70	226284				
70	226354				
70	226424				
70	226494				
70	226564				
70	226634				
70	226704				
70	226774				
70	226844				
70	226914				
70	226984				
70	227054				
70	227124				
70	227194				
70	227264				
70	227334				
70	227404				
70	227474				
70	227544				
70	227614				
70	227684				
70	227754				
70	227824				
70	227894				
70	227964				
70	228034				
70	228104				
70	228174				
70	228244				
70	228314				
70	228384				
70	228454				
70	228524				
70	228594				
70	228664				
70	228734				
70	228804				
70	228874				
70	228944				
70	229014				
70	229084				
70	229154				
70	229224				
70	229294				
70	229364				
70	229434				
70	229504				
70	229574				
70	229644				
70	229714				
70	229784				
70	229854				
70	229924				
70	229994				
70	230064				
70	230134				
70	230204				
70	230274				
70	230344				
70	230414				
70	230484				
70	230554				
70	230624				
70	230694				
70	230764				
70	230834				
70	230904				
70	230974				
70	231044				
70	231114				
70	231184				
70	231254				
70	231324				
70	231394				
70	231464				
70	231534				
70	231604				
70	231674				
70	231744				
70	231814				
70	231884				
70	231954				
70	232024				
70	232094				
70	232164				
70	232234				
70	232304				
70	232374				
70	232444				
70	232514				
70	232584				
70	232654				
70	232724				
70	232794				
70	232864				
70	232934				
70	233004				
70	233074				
70	233144				
70	233214				
70	233284				
70	233354				
70	233424				
70	233494				
70	233564				
70	233634				
70	233704				
70	233774				
70	233844				
71	233915				
71	233986				
71	234057				
71	234128				
71	234199				
71	234270				
71	234341				
71	234412				
71	234483				
71	234554				
71	234625				
71	234696				
71	234767				
71	234838				
71	234909				
71	234980				
71	235051				
71	235122				
71	235193				
71	235264				
71	235335				
71	235406				
71	235477				
71	235548				
71	235619				
71	235690				
71	235761				
71	235832				
71	235903				
71	235974				
71	236045				
71	236116				
71	236187				
71	236258				
71	236329				
71	236400				
71	236471				
71	236542				
71	236613				
71	236684				
71	236755				
71	236826				
71	236897				
71	236968				
71	237039				
71	237110				
71	237181				
71	237252				
71	237323				
71	237394				
71	237465				
71	237536				
71	237607				
71	237678				
71	237749				
71	237820				
71	237891				
71	237962				
71	238033				
71	238104				
71	238175				
71	238246				
71	238317				
71	238388				
71	238459				
71	238530				
71	238601				
71	238672				
71	238743				
71	238814				
71	238885				
71	238956				
71	239027				
71	239098				
71	239169				
71	239240				
71	239311				
71	239382				
71	239453				
71	239524				
71	239595				
71	239666				
71	239737				
71	239808				
71	239879				
71	239950				
71	240021				
71	240092				
71	240163				
71	240234				
71	240305				
71	240376				
71	240447				
71	240518				
71	240589				
71	240660				
71	240731				
71	240802				
71	240873				
71	240944				
71	241015				
71	241086				
71	241157				
71	241228				
71	241299				
71	241370				
71	241441				
71	241512				
71	241583				
71	241654				
71	241725				
71	241796				
71	241867				
71	241938				
71	242009				
71	242080				
71	242151				
71	242222				
71	242293				
71	242364				
71	242435				
71	242506				
71	242577				
71	242648				
71	242719				
71	242790				
71	242861				
71	242932				
71	243003				
71	243074				
71	243145				
71	243216				
71	243287				
71	243358				
71	243429				
71	243500				
71	243571				
71	243642				
71	243713				
71	243784				
71	243855				
71	243926				
71	243997				
71	244068				
71	244139				
71	244210				
71	244281				
71	244352				
71	244423				
71	244494				
71	244565				
71	244636				
71	244707				
71	244778				
71	244849				
71	244920				
71	244991				
71	245062				
71	245133				
71	245204				
71	245275				
71	245346				
71	245417				
71	245488				
71	245559				
71	245630				
71	245701				
71	245772				
71	245843				
71	245914				
71	245985				
71	246056				
71	246127				
71	246198				
71	246269				
71	246340				
71	246411				
71	246482				
71	246553				
71	246624				
71	246695				
71	246766				
71	246837				
71	246908				
71	246979				
71	247050				
71	247121				
71	247192				
71	247263				
71	247334				
71	247405				
71	247476				
71	247547				
71	247618				
71	247689				
71	247760				
71	247831				
71	247902				
71	247973				
71	248044				
71	248115				
71	248186				
71	248257				
71	248328				
71	248399				
71	248470				
71	248541				
71	248612				
71	248683				
71	248754				
71	248825				
71	248896				
71	248967				
71	249038				
71	249109				
71	249180				
71	249251				
71	249322				
71	249393				
71	249464				
71	249535				
71	249606				
71	249677				
71	249748				
71	249819				
71	249890				
71	249961				
71	250032				
71	250103				
71	250174				
71	250245				
71	250316				
71	250387				
71	250458				
71	250529				
71	250600				
71	250671				
71	250742				
71	250813				
71	250884				
71	250955				
71	251026				
71	251097				
71	251168				
71	251239				
71	251310				
71	251381				
71	251452				
71	251523				
71	251594				
71	251665				
71	251736				
71	251807				
71	251878				
71	251949				
71	252020				
71	252091				
71	252162				
71	252233				
71	252304				
71	252375				
71	252446				
71	252517				
71	252588				
71	252659				
71	252730				
71	252801				
71	252872				
71	252943				
71	253014				
71	253085				
71	253156				
71	253227				
71	253298				
71	253369				
71	253440				
71	253511				
71	253582				
71	253653				
71	253724				
71	253795				
71	253866				
71	253937				
71	254008				
71	254079				
71	254150				
71	254221				
71	254292				
71	254363				
71	254434				
71	254505				
71	254576				
71	254647				
71	254718				
71	254789				
71	254860				
71	254931				
71	255002				
71	255073				
71	255144				
71	255215				
71	255286				
71	255357				
71	255428				
71	255499				
71	255570				
71	255641				
71	255712				
71	255783				
71	255854				
71	255925				
71	255996				
71	256067				
71	256138				
71	256209				
71	256280				
71	256351				
71	256422				
71	256493				
71	256564				
71	256635				
71	256706				
71	256777				
71	256848				
71	256919				
71	256990				
71	257061				
71	257132				
71	257203				
71	257274				
71	257345				
71	257416				
72	257488				
72	257560				
72	257632				
72	257704				
72	257776				
72	257848				
72	257920				
72	257992				
72	258064				
72	258136				
72	258208				
72	258280				
72	258352				
72	258424				
72	258496				
72	258568				
72	258640				
72	258712				
72	258784				
72	258856				
72	258928				
72	259000				
72	259072				
72	259144				
72	259216				
72	259288				
72	259360				
72	259432				
72	259504				
72	259576				
72	259648				
72	259720				
72	259792				
72	259864				
72	259936				
72	260008				
72	260080				
72	260152				
72	260224				
72	260296				
72	260368				
72	260440				
72	260512				
72	260584				
72	260656				
72	260728				
72	260800				
72	260872				
72	260944				
72	261016				
72	261088				
72	261160				
72	261232				
72	261304				
72	261376				
72	261448				
72	261520				
72	261592				
72	261664				
72	261736				
72	261808				
72	261880				
72	261952				
72	262024				
72	262096				
72	262168				
72	262240				
72	262312				
72	262384				
72	262456				
72	262528				
72	262600				
72	262672				
72	262744				
72	262816				
72	262888				
72	262960				
72	263032				
72	263104				
72	263176				
72	263248				
72	263320				
72	263392				
72	263464				
72	263536				
72	263608				
72	263680				
72	263752				
72	263824				
72	263896				
72	263968				
72	264040				
72	264112				
72	264184				
72	264256				
72	264328				
72	264400				
72	264472				
72	264544				
72	264616				
72	264688				
72	264760				
72	264832				
72	264904				
72	264976				
72	265048				
72	265120				
72	265192				
72	265264				
72	265336				
72	265408				
72	265480				
72	265552				
72	265624				
72	265696				
72	265768				
72	265840				
72	265912				
72	265984				
72	266056				
72	266128				
72	266200				
72	266272				
72	266344				
72	266416				
72	266488				
72	266560				
72	266632				
72	266704				
72	266776				
72	266848				
72	266920				
72	266992				
72	267064				
72	267136				
72	267208				
72	267280				
72	267352				
72	267424				
72	267496				
72	267568				
72	267640				
72	267712				
72	267784				
72	267856				
72	267928				
72	268000				
72	268072				
72	268144				
72	268216				
72	268288				
72	268360				
72	268432				
72	268504				
72	268576				
72	268648				
72	268720				
72	268792				
72	268864				
72	268936				
72	269008				
72	269080				
72	269152				
72	269224				
72	269296				
72	269368				
72	269440				
72	269512				
72	269584				
72	269656				
72	269728				
72	269800				
72	269872				
72	269944				
72	270016				
72	270088				
72	270160				
72	270232				
72	270304				
72	270376				
72	270448				
72	270520				
72	270592				
72	270664				
72	270736				
72	270808				
72	270880				
72	270952				
72	271024				
72	271096				
72	271168				
72	271240				
72	271312				
72	271384				
72	271456				
72	271528				
72	271600				
72	271672				
72	271744				
72	271816				
72	271888				
72	271960				
72	272032				
72	272104				
72	272176				
72	272248				
72	272320				
72	272392				
72	272464				
72	272536				
72	272608				
72	272680				
72	272752				
72	272824				
72	272896				
72	272968				
72	273040				
72	273112				
72	273184				
72	273256				
72	273328				
72	273400				
72	273472				
72	273544				
72	273616				
72	273688				
72	273760				
72	273832				
72	273904				
72	273976				
72	274048				
72	274120				
72	274192				
72	274264				
72	274336				
72	274408				
72	274480				
72	274552				
72	274624				
72	274696				
72	274768				
72	274840				
72	274912				
72	274984				
72	275056				
72	275128				
72	275200				
72	275272				
72	275344				
72	275416				
72	275488				
72	275560				
72	275632				
72	275704				
72	275776				
72	275848				
72	275920				
72	275992				
72	276064				
72	276136				
72	276208				
72	276280				
72	276352				
72	276424				
72	276496				
72	276568				
72	276640				
72	276712				
72	276784				
72	276856				
72	276928				
72	277000				
72	277072				
72	277144				
72	277216				
72	277288				
72	277360				
72	277432				
72	277504				
72	277576				
72	277648				
72	277720				
72	277792				
72	277864				
72	277936				
72	278008				
72	278080				
72	278152				
72	278224				
72	278296				
72	278368				
72	278440				
72	278512				
72	278584				
72	278656				
72	278728				
72	278800				
72	278872				
72	278944				
72	279016				
72	279088				
72	279160				
72	279232				
72	279304				
72	279376				
72	279448				
72	279520				
72	279592				
72	279664				
72	279736				
73	279809				
73	279882				
73	279955				
73	280028				
73	280101				
73	280174				
73	280247				
73	280320				
73	280393				
73	280466				
73	280539				
73	280612				
73	280685				
73	280758				
73	280831				
73	280904				
73	280977				
73	281050				
73	281123				
73	281196				
73	281269				
73	281342				
73	281415				
73	281488				
73	281561				
73	281634				
73	281707				
73	281780				
73	281853				
73	281926				
73	281999				
73	282072				
73	282145				
73	282218				
73	282291				
73	282364				
73	282437				
73	282510				
73	282583				
73	282656				
73	282729				
73	282802				
73	282875				
73	282948				
73	283021				
73	283094				
73	283167				
73	283240				
73	283313				
73	283386				
73	283459				
73	283532				
73	283605				
73	283678				
73	283751				
73	283824				
73	283897				
73	283970				
73	284043				
73	284116				
73	284189				
73	284262				
73	284335				
73	284408				
73	284481				
73	284554				
73	284627				
73	284700				
73	284773				
73	284846				
73	284919				
73	284992				
73	285065				
73	285138				
73	285211				
73	285284				
73	285357				
73	285430				
73	285503				
73	285576				
73	285649				
73	285722				
73	285795				
73	285868				
73	285941				
73	286014				
73	286087				
73	286160				
73	286233				
73	286306				
73	286379				
73	286452				
73	286525				
73	286598				
73	286671				
73	286744				
73	286817				
73	286890				
73	286963				
73	287036				
73	287109				
73	287182				
73	287255				
73	287328				
73	287401				
73	287474				
73	287547				
73	287620				
73	287693				
73	287766				
73	287839				
73	287912				
73	287985				
73	288058				
73	288131				
73	288204				
73	288277				
73	288350				
73	288423				
73	288496				
73	288569				
73	288642				
73	288715				
73	288788				
73	288861				
73	288934				
73	289007				
73	289080				
73	289153				
73	289226				
73	289299				
73	289372				
73	289445				
73	289518				
73	289591				
73	289664				
73	289737				
73	289810				
73	289883				
73	289956				
73	290029				
73	290102				
73	290175				
73	290248				
73	290321				
73	290394				
73	290467				
73	290540				
73	290613				
73	290686				
73	290759				
73	290832				
73	290905				
73	290978				
73	291051				
73	291124				
73	291197				
73	291270				
73	291343				
73	291416				
73	291489				
73	291562				
73	291635				
73	291708				
73	291781				
73	291854				
73	291927				
73	292000				
73	292073				
73	292146				
73	292219				
73	292292				
73	292365				
73	292438				
73	292511				
73	292584				
73	292657				
73	292730				
73	292803				
73	292876				
73	292949				
73	293022				
73	293095				
73	293168				
73	293241				
73	293314				
73	293387				
73	293460				
73	293533				
73	293606				
73	293679				
73	293752				
73	293825				
73	293898				
73	293971				
73	294044				
73	294117				
73	294190				
73	294263				
73	294336				
73	294409				
73	294482				
73	294555				
73	294628				
73	294701				
73	294774				
73	294847				
73	294920				
73	294993				
73	295066				
73	295139				
73	295212				
73	295285				
73	295358				
73	295431				
73	295504				
73	295577				
73	295650				
73	295723				
73	295796				
73	295869				
73	295942				
73	296015				
73	296088				
73	296161				
73	296234				
73	296307				
73	296380				
73	296453				
73	296526				
73	296599				
73	296672				
73	296745				
73	296818				
73	296891				
73	296964				
73	297037				
73	297110				
73	297183				
73	297256				
73	297329				
73	297402				
73	297475				
73	297548				
73	297621				
73	297694				
73	297767				
73	297840				
73	297913				
73	297986				
73	298059				
73	298132				
73	298205				
73	298278				
73	298351				
73	298424				
73	298497				
73	298570				
73	298643				
73	298716				
73	298789				
73	298862				
73	298935				
73	299008				
73	299081				
73	299154				
73	299227				
73	299300				
73	299373				
73	299446				
73	299519				
73	299592				
73	299665				
73	299738				
73	299811				
73	299884				
73	299957				
73	300030				
73	300103				
73	300176				
73	300249				
73	300322				
73	300395				
73	300468				
73	300541				
73	300614				
73	300687				
73	300760				
73	300833				
73	300906				
73	300979				
73	301052				
73	301125				
73	301198				
73	301271				
73	301344				
73	301417				
73	301490				
74	301564				
74	301638				
74	301712				
74	301786				
74	301860				
74	301934				
74	302008				
74	302082				
74	302156				
74	302230				
74	302304				
74	302378				
74	302452				
74	302526				
74	302600				
74	302674				
74	302748				
74	302822				
74	302896				
74	302970				
74	303044				
74	303118				
74	303192				
74	303266				
74	303340				
74	303414				
74	303488				
74	303562				
74	303636				
74	303710				
74	303784				
74	303858				
74	303932				
74	304006				
74	304080				
74	304154				
74	304228				
74	304302				
74	304376				
74	304450				
74	304524				
74	304598				
74	304672				
74	304746				
74	304820				
74	304894				
74	304968				
74	305042				
74	305116				
74	305190				
74	305264				
74	305338				
74	305412				
74	305486				
74	305560				
74	305634				
74	305708				
74	305782				
74	305856				
74	305930				
74	306004				
74	306078				
74	306152				
74	306226				
74	306300				
74	306374				
74	306448				
74	306522				
74	306596				
74	306670				
74	306744				
74	306818				
74	306892				
74	306966				
74	307040				
74	307114				
74	307188				
74	307262				
74	307336				
74	307410				
74	307484				
74	307558				
74	307632				
74	307706				
74	307780				
74	307854				
74	307928				
74	308002				
74	308076				
74	308150				
74	308224				
74	308298				
74	308372				
74	308446				
74	308520				
74	308594				
74	308668				
74	308742				
74	308816				
74	308890				
74	308964				
74	309038				
74	309112				
74	309186				
74	309260				
74	309334				
74	309408				
74	309482				
74	309556				
74	309630				
74	309704				
74	309778				
74	309852				
74	309926				
74	310000				
74	310074				
74	310148				
74	310222				
74	310296				
74	310370				
74	310444				
74	310518				
74	310592				
74	310666				
74	310740				
74	310814				
74	310888				
74	310962				
